Time,BS,Energy,load,ESMODE,TXpower
20230106 020000,B_393,30.34379671,0.342351064,0.0,6.87593423
20230106 050000,B_393,30.34379671,0.222968085,0.0,6.87593423
20230106 060000,B_393,30.19431988,0.194819149,0.0,6.87593423
20230106 070000,B_393,39.76083707,0.182074468,0.0,6.87593423
20230106 080000,B_393,37.5186846,0.565861702,0.0,6.87593423
20230106 090000,B_393,39.61136024,0.439244681,0.0,6.87593423
20230106 100000,B_393,40.05979073,0.50312766,0.0,6.87593423
20230106 130000,B_393,43.19880419,0.583457447,0.0,6.87593423
20230106 140000,B_393,38.11659193,0.640297872,0.0,6.87593423
20230106 150000,B_393,40.65769806,0.440648936,0.0,6.87593423
20230106 170000,B_393,42.89985052,0.646882979,0.0,6.87593423
20230106 190000,B_393,38.41554559,0.594468085,0.0,6.87593423
20230106 200000,B_393,40.50822123,0.486393617,0.0,6.87593423
20230106 220000,B_393,44.6935725,0.66393617,0.0,6.87593423
20230107 030000,B_393,29.89536622,0.248031915,0.0,6.87593423
20230107 080000,B_393,40.05979073,0.507255319,0.0,6.87593423
20230107 150000,B_393,40.05979073,0.451904255,0.0,6.87593423
20230101 010000,B_394,33.632287,0.593723404,0.0,6.87593423
20230101 040000,B_394,31.98804185,0.202808511,0.0,6.87593423
20230101 050000,B_394,27.95216741,0.223117021,0.0,6.87593423
20230101 060000,B_394,29.59641256,0.073957447,0.0,6.87593423
20230101 070000,B_394,36.62182362,0.141680851,0.0,6.87593423
20230101 080000,B_394,44.09566517,0.402904255,0.0,6.87593423
20230101 090000,B_394,43.19880419,0.632202128,0.0,6.87593423
20230101 100000,B_394,46.33781764,0.594085106,0.0,6.87593423
20230101 130000,B_394,52.31689088,0.884085106,0.0,6.87593423
20230101 140000,B_394,47.83258595,0.870223404,0.0,6.87593423
20230101 160000,B_394,52.76532138,0.808117021,0.0,6.87593423
20230101 170000,B_394,49.62630792,0.91537234,0.0,6.87593423
20230101 180000,B_394,49.62630792,0.752329787,0.0,6.87593423
20230101 190000,B_394,48.28101644,0.801925532,0.0,6.87593423
20230101 200000,B_394,45.88938714,0.751691489,0.0,6.87593423
20230101 210000,B_394,49.0284006,0.677755319,0.0,6.87593423
20230101 220000,B_394,48.43049327,0.788138298,0.0,6.87593423
20230102 000000,B_394,43.49775785,0.525148936,0.0,6.87593423
20230102 010000,B_394,39.9103139,0.560404255,0.0,6.87593423
20230102 020000,B_394,31.98804185,0.478734043,0.0,6.87593423
20230102 030000,B_394,30.49327354,0.204542553,0.0,6.87593423
20230102 040000,B_394,32.43647235,0.147351064,0.0,6.87593423
20230102 070000,B_394,37.81763827,0.24337234,0.0,6.87593423
20230102 080000,B_394,46.33781764,0.425914894,0.0,6.87593423
20230102 090000,B_394,44.6935725,0.694425532,0.0,6.87593423
20230102 110000,B_394,49.77578475,0.702914894,0.0,6.87593423
20230102 140000,B_394,49.77578475,0.878202128,0.0,6.87593423
20230102 150000,B_394,50.37369208,0.749946809,0.0,6.87593423
20230102 160000,B_394,49.62630792,0.799585106,0.0,6.87593423
20230102 170000,B_394,49.0284006,0.740095745,0.0,6.87593423
20230102 180000,B_394,45.29147982,0.732510638,0.0,6.87593423
20230102 190000,B_394,44.99252616,0.602478723,0.0,6.87593423
20230102 200000,B_394,43.04932735,0.62837234,0.0,6.87593423
20230102 210000,B_394,44.54409567,0.574478723,0.0,6.87593423
20230102 230000,B_394,42.89985052,0.603680851,0.0,6.87593423
20230103 010000,B_394,37.21973094,0.460638298,0.0,6.87593423
20230103 020000,B_394,37.5186846,0.396191489,0.0,6.87593423
20230103 030000,B_394,33.33333333,0.421457447,0.0,6.87593423
20230103 050000,B_394,29.74588939,0.156489362,0.0,6.87593423
20230103 060000,B_394,28.8490284,0.133680851,0.0,6.87593423
20230103 080000,B_394,41.10612855,0.272085106,0.0,6.87593423
20230103 090000,B_394,43.49775785,0.555468085,0.0,6.87593423
20230103 100000,B_394,40.65769806,0.624287234,0.0,6.87593423
20230103 110000,B_394,44.54409567,0.527765957,0.0,6.87593423
20230103 120000,B_394,47.23467862,0.597085106,0.0,6.87593423
20230103 130000,B_394,47.53363229,0.732595745,0.0,6.87593423
20230103 140000,B_394,46.6367713,0.72062766,0.0,6.87593423
20230103 150000,B_394,47.98206278,0.687648936,0.0,6.87593423
20230103 160000,B_394,44.245142,0.758691489,0.0,6.87593423
20230103 170000,B_394,47.08520179,0.604117021,0.0,6.87593423
20230103 180000,B_394,41.55455904,0.745287234,0.0,6.87593423
20230103 190000,B_394,44.84304933,0.522829787,0.0,6.87593423
20230103 210000,B_394,44.99252616,0.565553191,0.0,6.87593423
20230104 000000,B_394,49.47683109,0.795414894,0.0,6.87593423
20230104 010000,B_394,43.34828102,0.84987234,0.0,6.87593423
20230104 050000,B_394,29.29745889,0.076255319,0.0,6.87593423
20230104 070000,B_394,29.29745889,0.163829787,0.0,6.87593423
20230104 080000,B_394,35.12705531,0.131159574,0.0,6.87593423
20230104 090000,B_394,36.62182362,0.342574468,0.0,6.87593423
20230104 110000,B_394,38.26606876,0.544829787,0.0,6.87593423
20230104 120000,B_394,36.77130045,0.398170213,0.0,6.87593423
20230104 140000,B_394,41.10612855,0.435393617,0.0,6.87593423
20230104 150000,B_394,42.60089686,0.51856383,0.0,6.87593423
20230104 160000,B_394,40.65769806,0.563414894,0.0,6.87593423
20230104 170000,B_394,41.25560538,0.474223404,0.0,6.87593423
20230104 180000,B_394,42.00298954,0.499085106,0.0,6.87593423
20230104 190000,B_394,44.6935725,0.542765957,0.0,6.87593423
20230104 210000,B_394,49.47683109,0.621851064,0.0,6.87593423
20230104 230000,B_394,48.28101644,0.835531915,0.0,6.87593423
20230105 000000,B_394,39.76083707,0.766510638,0.0,6.87593423
20230105 010000,B_394,37.66816143,0.460691489,0.0,6.87593423
20230105 020000,B_394,36.32286996,0.419904255,0.0,6.87593423
20230105 040000,B_394,31.2406577,0.256531915,0.0,6.87593423
20230105 050000,B_394,29.74588939,0.185787234,0.0,6.87593423
20230105 060000,B_394,31.98804185,0.127117021,0.0,6.87593423
20230105 080000,B_394,43.19880419,0.427457447,0.0,6.87593423
20230105 090000,B_394,42.3019432,0.571148936,0.0,6.87593423
20230105 110000,B_394,45.14200299,0.668170213,0.0,6.87593423
20230105 130000,B_394,54.40956652,0.777212766,0.0,6.87593423
20230105 150000,B_394,51.12107623,0.868297872,0.0,6.87593423
20230105 180000,B_394,47.68310912,0.771989362,0.0,6.87593423
20230105 190000,B_394,44.84304933,0.696702128,0.0,6.87593423
20230105 210000,B_394,49.62630792,0.680659574,0.0,6.87593423
20230105 220000,B_394,47.98206278,0.826404255,0.0,6.87593423
20230105 230000,B_394,48.72944694,0.754244681,0.0,6.87593423
20230106 000000,B_394,44.6935725,0.791734043,0.0,6.87593423
20230106 020000,B_394,35.12705531,0.371031915,0.0,6.87593423
20230106 060000,B_394,33.03437967,0.09443617,0.0,6.87593423
20230106 070000,B_394,41.10612855,0.260755319,0.0,6.87593423
20230106 080000,B_394,45.73991031,0.549191489,0.0,6.87593423
20230106 090000,B_394,43.64723468,0.712361702,0.0,6.87593423
20230106 100000,B_394,43.64723468,0.567893617,0.0,6.87593423
20230106 130000,B_394,52.61584454,0.749691489,0.0,6.87593423
20230106 150000,B_394,47.23467862,0.62106383,0.0,6.87593423
20230106 160000,B_394,48.28101644,0.693648936,0.0,6.87593423
20230106 170000,B_394,45.29147982,0.73437234,0.0,6.87593423
20230106 190000,B_394,40.95665172,0.619734043,0.0,6.87593423
20230106 200000,B_394,39.9103139,0.491148936,0.0,6.87593423
20230106 220000,B_394,47.08520179,0.790904255,0.0,6.87593423
20230106 230000,B_394,43.34828102,0.738712766,0.0,6.87593423
20230107 030000,B_394,32.88490284,0.21493617,0.0,6.87593423
20230107 080000,B_394,40.95665172,0.339074468,0.0,6.87593423
20230107 150000,B_394,46.93572496,0.560723404,0.0,6.87593423
20230107 230000,B_394,44.99252616,0.731925532,0.0,6.87593423
20230101 020000,B_395,20.62780269,0.23829,0.0,6.87593423
20230101 030000,B_395,13.60239163,0.14984,0.0,6.87593423
20230101 040000,B_395,8.520179372,0.05604,1.158333334,6.87593423
20230101 060000,B_395,19.28251121,0.00941,1.9052777779999999,6.87593423
20230101 070000,B_395,28.69955157,0.15047,0.002777778,6.87593423
20230101 080000,B_395,26.4573991,0.4404,0.0,6.87593423
20230101 090000,B_395,27.80269058,0.32475,0.0,6.87593423
20230101 100000,B_395,25.41106129,0.38348,0.0,6.87593423
20230101 120000,B_395,30.04484305,0.38157,0.0,6.87593423
20230101 150000,B_395,28.99850523,0.32628,0.0,6.87593423
20230101 160000,B_395,32.28699552,0.41217,0.0,6.87593423
20230101 170000,B_395,31.98804185,0.51634,0.0,6.87593423
20230101 180000,B_395,33.48281016,0.51077,0.0,6.87593423
20230101 190000,B_395,31.98804185,0.56903,0.0,6.87593423
20230101 200000,B_395,31.83856502,0.5101,0.0,6.87593423
20230101 220000,B_395,34.67862481,0.60671,0.0,6.87593423
20230101 230000,B_395,29.29745889,0.60685,0.0,6.87593423
20230102 000000,B_395,27.95216741,0.42876,0.0,6.87593423
20230102 010000,B_395,23.31838565,0.36254,0.0,6.87593423
20230102 020000,B_395,21.22571001,0.22261,0.0,6.87593423
20230102 040000,B_395,8.520179372,0.05313,1.4125,6.87593423
20230102 060000,B_395,19.28251121,0.00936,1.905555556,6.87593423
20230102 070000,B_395,27.95216741,0.13355,0.003055556,6.87593423
20230102 080000,B_395,28.25112108,0.40264,0.0,6.87593423
20230102 100000,B_395,26.15844544,0.38726,0.0,6.87593423
20230102 110000,B_395,28.99850523,0.30479,0.0,6.87593423
20230102 120000,B_395,27.05530643,0.39582,0.0,6.87593423
20230102 130000,B_395,28.99850523,0.3487,0.0,6.87593423
20230102 140000,B_395,27.80269058,0.41334,0.0,6.87593423
20230102 150000,B_395,30.49327354,0.35335,0.0,6.87593423
20230102 160000,B_395,34.37967115,0.47499,0.0,6.87593423
20230102 170000,B_395,32.28699552,0.57647,0.0,6.87593423
20230102 180000,B_395,37.66816143,0.53134,0.0,6.87593423
20230102 200000,B_395,35.42600897,0.60149,0.0,6.87593423
20230102 220000,B_395,34.67862481,0.63153,0.0,6.87593423
20230103 000000,B_395,30.7922272,0.52336,0.0,6.87593423
20230103 010000,B_395,27.65321375,0.49244,0.0,6.87593423
20230103 020000,B_395,17.93721973,0.36216,0.0,6.87593423
20230103 040000,B_395,8.22122571,0.02322,1.446944444,6.87593423
20230103 050000,B_395,8.370702541,0.00836,1.946944444,6.87593423
20230103 060000,B_395,17.93721973,0.00847,1.9552777780000001,6.87593423
20230103 070000,B_395,20.92675635,0.09272,0.003055556,6.87593423
20230103 080000,B_395,24.21524664,0.17426,0.0,6.87593423
20230103 090000,B_395,24.66367713,0.25667,0.0,6.87593423
20230103 100000,B_395,29.29745889,0.27357,0.0,6.87593423
20230103 110000,B_395,29.89536622,0.44768,0.0,6.87593423
20230103 130000,B_395,30.19431988,0.51719,0.0,6.87593423
20230103 140000,B_395,29.74588939,0.45847,0.0,6.87593423
20230103 160000,B_395,26.9058296,0.38059,0.0,6.87593423
20230103 170000,B_395,29.89536622,0.34471,0.0,6.87593423
20230103 190000,B_395,34.67862481,0.57192,0.0,6.87593423
20230103 200000,B_395,33.33333333,0.61348,0.0,6.87593423
20230103 210000,B_395,33.93124066,0.56211,0.0,6.87593423
20230103 220000,B_395,32.88490284,0.6173,0.0,6.87593423
20230103 230000,B_395,31.98804185,0.54951,0.0,6.87593423
20230104 000000,B_395,34.37967115,0.53528,0.0,6.87593423
20230104 010000,B_395,27.50373692,0.62706,0.0,6.87593423
20230104 020000,B_395,21.97309417,0.34581,0.0,6.87593423
20230104 040000,B_395,19.88041854,0.12462,0.0,6.87593423
20230104 080000,B_395,23.31838565,0.10579,0.0,6.87593423
20230104 090000,B_395,26.75635277,0.24285,0.0,6.87593423
20230104 100000,B_395,26.9058296,0.34872,0.0,6.87593423
20230104 110000,B_395,28.10164425,0.34956,0.0,6.87593423
20230104 120000,B_395,31.09118087,0.41939,0.0,6.87593423
20230104 130000,B_395,33.632287,0.47895,0.0,6.87593423
20230104 140000,B_395,31.68908819,0.56763,0.0,6.87593423
20230104 160000,B_395,29.44693572,0.3617,0.0,6.87593423
20230104 170000,B_395,32.28699552,0.42334,0.0,6.87593423
20230104 200000,B_395,34.37967115,0.52812,0.0,6.87593423
20230104 230000,B_395,33.03437967,0.61419,0.0,6.87593423
20230105 010000,B_395,25.56053812,0.48834,0.0,6.87593423
20230105 020000,B_395,22.27204783,0.28934,0.0,6.87593423
20230105 030000,B_395,15.09715994,0.18114,0.011111112,6.87593423
20230105 040000,B_395,14.64872945,0.05471,0.6147222219999999,6.87593423
20230105 050000,B_395,13.30343797,0.04684,0.634444445,6.87593423
20230105 060000,B_395,20.47832586,0.03531,0.8433333329999999,6.87593423
20230105 080000,B_395,28.99850523,0.47931,0.0,6.87593423
20230105 090000,B_395,28.99850523,0.39927,0.0,6.87593423
20230105 110000,B_395,31.83856502,0.39884,0.0,6.87593423
20230105 120000,B_395,29.74588939,0.48381,0.0,6.87593423
20230105 150000,B_395,30.19431988,0.55359,0.0,6.87593423
20230105 180000,B_395,35.42600897,0.59935,0.0,6.87593423
20230105 190000,B_395,34.23019432,0.6397,0.0,6.87593423
20230105 200000,B_395,33.93124066,0.58879,0.0,6.87593423
20230105 220000,B_395,34.37967115,0.63623,0.0,6.87593423
20230106 020000,B_395,22.122571,0.20376,0.0,6.87593423
20230106 050000,B_395,9.118086697,0.00983,1.91,6.87593423
20230106 060000,B_395,19.7309417,0.01495,1.725555556,6.87593423
20230106 080000,B_395,27.65321375,0.44346,0.0,6.87593423
20230106 090000,B_395,30.7922272,0.38673,0.0,6.87593423
20230106 130000,B_395,32.28699552,0.39176,0.0,6.87593423
20230106 150000,B_395,30.34379671,0.35115,0.0,6.87593423
20230106 190000,B_395,33.78176383,0.63417,0.0,6.87593423
20230106 200000,B_395,31.83856502,0.58047,0.0,6.87593423
20230106 220000,B_395,30.19431988,0.54168,0.0,6.87593423
20230106 230000,B_395,35.42600897,0.49213,0.0,6.87593423
20230107 030000,B_395,18.53512706,0.13473,0.0,6.87593423
20230107 080000,B_395,25.56053812,0.35234,0.0,6.87593423
20230107 110000,B_395,27.20478326,0.31775,0.0,6.87593423
20230107 150000,B_395,29.44693572,0.32686,0.0,6.87593423
20230107 230000,B_395,31.09118087,0.65221,0.0,6.87593423
20230101 010000,B_396,8.520179372,0.26328,0.0,6.87593423
20230101 020000,B_396,7.772795217,0.02132,1.741666666,6.87593423
20230101 040000,B_396,7.623318386,0.01348,1.763055555,6.87593423
20230101 050000,B_396,7.473841555,0.01186,1.871666667,6.87593423
20230101 060000,B_396,11.80866966,0.00785,1.941944444,6.87593423
20230101 070000,B_396,14.79820628,0.06561,0.002777778,6.87593423
20230101 080000,B_396,16.89088191,0.22836,0.0,6.87593423
20230101 090000,B_396,18.38565022,0.36346,0.0,6.87593423
20230101 100000,B_396,19.58146487,0.45678,0.0,6.87593423
20230101 110000,B_396,18.23617339,0.47227,0.0,6.87593423
20230101 120000,B_396,19.7309417,0.43434,0.0,6.87593423
20230101 130000,B_396,20.62780269,0.51471,0.0,6.87593423
20230101 150000,B_396,18.98355755,0.37321,0.0,6.87593423
20230101 160000,B_396,21.22571001,0.47662,0.0,6.87593423
20230101 170000,B_396,19.28251121,0.61672,0.0,6.87593423
20230101 180000,B_396,21.97309417,0.47335,0.0,6.87593423
20230101 210000,B_396,21.22571001,0.51178,0.0,6.87593423
20230101 220000,B_396,20.77727952,0.65709,0.0,6.87593423
20230101 230000,B_396,16.89088191,0.56556,0.0,6.87593423
20230102 010000,B_396,11.50971599,0.29313,0.0,6.87593423
20230102 020000,B_396,7.922272048,0.09699,0.7575000000000001,6.87593423
20230102 030000,B_396,7.473841555,0.01433,1.806388889,6.87593423
20230102 040000,B_396,8.071748879,0.0079,1.9475,6.87593423
20230102 050000,B_396,7.324364723,0.01172,1.703055556,6.87593423
20230102 060000,B_396,12.25710015,0.0077,1.999722222,6.87593423
20230102 070000,B_396,14.94768311,0.09575,0.003055556,6.87593423
20230102 080000,B_396,15.69506726,0.22591,0.0,6.87593423
20230102 090000,B_396,16.74140508,0.26975,0.0,6.87593423
20230102 100000,B_396,19.28251121,0.33234,0.0,6.87593423
20230102 110000,B_396,18.68460389,0.49772,0.0,6.87593423
20230102 120000,B_396,20.02989537,0.45785,0.0,6.87593423
20230102 130000,B_396,21.07623318,0.56176,0.0,6.87593423
20230102 140000,B_396,18.38565022,0.57786,0.0,6.87593423
20230102 150000,B_396,18.68460389,0.40295,0.0,6.87593423
20230102 160000,B_396,18.38565022,0.4385,0.0,6.87593423
20230102 170000,B_396,18.83408072,0.41639,0.0,6.87593423
20230102 180000,B_396,17.93721973,0.4564,0.0,6.87593423
20230102 200000,B_396,15.69506726,0.30243,0.0,6.87593423
20230102 210000,B_396,19.28251121,0.27189,0.0,6.87593423
20230102 220000,B_396,18.23617339,0.51191,0.0,6.87593423
20230102 230000,B_396,18.23617339,0.45006,0.0,6.87593423
20230103 000000,B_396,14.94768311,0.40683,0.0,6.87593423
20230103 010000,B_396,10.46337818,0.23752,0.0,6.87593423
20230103 020000,B_396,8.968609865,0.06586,1.171111111,6.87593423
20230103 030000,B_396,8.370702541,0.02959,1.2,6.87593423
20230103 040000,B_396,7.324364723,0.01878,1.7200000000000002,6.87593423
20230103 050000,B_396,7.324364723,0.00767,1.999722222,6.87593423
20230103 060000,B_396,11.80866966,0.0077,2.0,6.87593423
20230103 070000,B_396,15.09715994,0.06802,0.000277778,6.87593423
20230103 080000,B_396,15.09715994,0.24266,0.0,6.87593423
20230103 090000,B_396,16.44245142,0.24569,0.0,6.87593423
20230103 100000,B_396,17.18983558,0.33183,0.0,6.87593423
20230103 110000,B_396,17.18983558,0.36725,0.0,6.87593423
20230103 120000,B_396,17.93721973,0.34223,0.0,6.87593423
20230103 130000,B_396,18.53512706,0.40194,0.0,6.87593423
20230103 150000,B_396,18.68460389,0.37928,0.0,6.87593423
20230103 160000,B_396,17.33931241,0.4714,0.0,6.87593423
20230103 180000,B_396,16.89088191,0.33426,0.0,6.87593423
20230103 210000,B_396,16.44245142,0.28115,0.0,6.87593423
20230103 230000,B_396,21.52466368,0.36942,0.0,6.87593423
20230104 000000,B_396,17.48878924,0.64588,0.0,6.87593423
20230104 010000,B_396,13.30343797,0.37894,0.0,6.87593423
20230104 030000,B_396,7.473841555,0.02383,1.6966666670000001,6.87593423
20230104 040000,B_396,7.324364723,0.00894,1.9352777780000001,6.87593423
20230104 050000,B_396,7.473841555,0.01016,1.9338888889999999,6.87593423
20230104 070000,B_396,12.85500747,0.09438,0.0,6.87593423
20230104 080000,B_396,14.34977578,0.09978,0.0,6.87593423
20230104 090000,B_396,14.05082212,0.18798,0.0,6.87593423
20230104 100000,B_396,16.14349776,0.18464,0.0,6.87593423
20230104 130000,B_396,15.09715994,0.22985,0.0,6.87593423
20230104 160000,B_396,15.69506726,0.249,0.0,6.87593423
20230104 170000,B_396,17.18983558,0.26259,0.0,6.87593423
20230104 180000,B_396,16.44245142,0.35059,0.0,6.87593423
20230104 190000,B_396,16.44245142,0.32402,0.0,6.87593423
20230104 200000,B_396,15.24663677,0.29766,0.0,6.87593423
20230104 210000,B_396,17.48878924,0.24471,0.0,6.87593423
20230105 000000,B_396,15.24663677,0.34924,0.0,6.87593423
20230105 010000,B_396,9.56651719,0.24275,0.0,6.87593423
20230105 020000,B_396,9.118086697,0.03998,1.308055556,6.87593423
20230105 030000,B_396,8.22122571,0.0321,1.405555556,6.87593423
20230105 040000,B_396,7.623318386,0.0203,1.661944445,6.87593423
20230105 050000,B_396,7.473841555,0.00819,1.908333334,6.87593423
20230105 060000,B_396,12.85500747,0.00803,1.955555556,6.87593423
20230105 080000,B_396,15.69506726,0.2462,0.0,6.87593423
20230105 120000,B_396,19.7309417,0.29148,0.0,6.87593423
20230105 130000,B_396,20.32884903,0.53239,0.0,6.87593423
20230105 150000,B_396,19.43198804,0.48587,0.0,6.87593423
20230105 180000,B_396,16.74140508,0.35926,0.0,6.87593423
20230105 190000,B_396,17.7877429,0.3324,0.0,6.87593423
20230105 200000,B_396,16.14349776,0.39247,0.0,6.87593423
20230105 210000,B_396,20.77727952,0.30174,0.0,6.87593423
20230105 220000,B_396,19.28251121,0.63865,0.0,6.87593423
20230106 000000,B_396,16.14349776,0.34412,0.0,6.87593423
20230106 020000,B_396,8.669656203,0.03053,1.309444445,6.87593423
20230106 050000,B_396,8.22122571,0.02279,1.2,6.87593423
20230106 060000,B_396,12.55605381,0.01003,1.550833333,6.87593423
20230106 070000,B_396,14.49925262,0.11776,0.002222222,6.87593423
20230106 080000,B_396,16.29297459,0.19007,0.0,6.87593423
20230106 100000,B_396,16.59192825,0.28188,0.0,6.87593423
20230106 130000,B_396,22.122571,0.5309,0.0,6.87593423
20230106 140000,B_396,17.48878924,0.69581,0.0,6.87593423
20230106 150000,B_396,17.48878924,0.35927,0.0,6.87593423
20230106 170000,B_396,17.48878924,0.37508,0.0,6.87593423
20230106 190000,B_396,16.14349776,0.30955,0.0,6.87593423
20230106 200000,B_396,16.14349776,0.29632,0.0,6.87593423
